51510	54886
84310	23431
5596	57143
10106	10401
23446	6696
84154	9652
26054	440138
6558	6683
27347	10971
11025	643509
4292	8637
6194	6222
8106	26145
6154	440055
10657	23412
53340	83695
28227	54862
9056	80709
53635	11152
4133	9100
29965	84331
652	55166
54622	758
5887	55658
107	6330
9134	8632
1951	4292
166824	116151
51451	119710
26272	50856
53616	10857
79033	402
122060	9134
7025	3842
79012	5582
2204	9208
79901	30061
51517	5176
23335	2743
51538	4047
2034	54345
22927	90121
1634	6840
1021	1195
9079	51474
1785	22999
55314	6917
1385	56850
54386	23168
58533	8502
29965	84309
22931	5612
285195	148304
5962	9813
2902	84992
51538	112597
6499	80755
128710	7013
1059	57526
55530	23107
55502	6319
55333	55726
113802	55272
56888	284716
51335	3735
9223	169792
164	389692
2189	140825
153443	11264
55321	84466
3131	158376
5352	8795
87178	196
22875	360023
29979	22856
10471	29915
284821	285176
6156	79005
79137	9266
4340	54972
730413	7779
9069	221120
140710	10371
2016	23171
28971	1528
54704	7533
7016	51692
55208	9183
9093	10791
91746	10988
586	3790
219749	6903
400745	8988
2558	400120
3706	784
81572	133121
29903	126003
6657	11166
6256	126375
26135	7580
549	25930
221496	80279
10817	388
966	3151
55717	9736
240	282991
549	90957
347730	91752
58526	5027
23096	9937
51209	51361
25805	10161
79781	1718
4134	26050
7326	201626
8540	6817
9215	57687
4862	57685
2124	64760
1153	93210
6218	6253
79902	6310
7436	26035
2547	351
54700	790
80115	50651
114800	114885
1633	6760
1952	10654
55810	9181
7169	10981
84969	10766
158747	3320
643169	202020
114882	57551
10687	7079
81929	9221
8036	84246
27065	147463
3936	241
57026	54960
91833	24141
22911	55709
90865	55163
84504	5860
55054	55208
25849	5634
8495	63895
6001	1794
2710	23235
9840	84273
9475	5143
1727	2802
9774	7520
51090	1267
2902	9832
5175	255488
7277	10383
2166	2017
148022	5137
3987	4013
1634	284119
55530	3831
10049	7514
51239	84900
284273	87
10521	84259
288	83641
29998	645
81628	644634
6218	347544
5122	7334
7846	8480
6399	9825
4147	10906
57475	4118
266812	6185
153443	9166
494470	56675
3094	6921
6620	387644
51164	83880
4293	9110
1996	23101
79058	22994
6320	253943
2771	6668
534	2259
4580	11098
116150	3608
51313	4750
467	728564
9196	4747
285150	9149
3716	116224
8715	129049
9811	27316
55907	644799
51574	9677
9377	55847
7779	2790
116	54625
1123	284119
3276	8078
3384	2050
22911	51309
527	51016
23479	9512
7298	51673
4864	760
8817	3638
126205	92014
84124	2204
113655	130617
51659	1650
60493	11238
10049	79643
5518	472
55250	126432
9728	114299
5495	6502
400866	114792
23002	6281
4157	22880
745	9728
3131	5509
9240	23517
54331	2533
5898	9354
4850	80790
652	203447
26960	9823
10971	9575
6335	9148
22880	3290
148646	22800
10541	4176
2907	154790
284988	51239
164	158345
114907	133121
9023	5140
6788	23467
4133	114902
51070	7284
84334	79693
7508	103910
51090	94274
7155	6430
9848	29944
23648	393
5230	6184
29108	81622
643466	644284
9414	7881
25789	64748
8220	57727
1545	3075
23022	23710
830	27020
4205	55705
112464	389125
4628	30845
1340	3094
83737	4999
117154	10938
84899	84938
138046	1607
2034	8436
55214	10274
136647	3182
23360	4820
84984	55775
4130	23510
1604	8673
222865	6585
3295	1793
8976	4306
652	115353
8992	7205
23122	547
55052	51535
64137	55565
1690	2794
5786	5621
29993	8237
55975	9520
2259	55531
6990	29088
23122	8669
5269	113878
84276	10858
374860	442582
55145	84501
7514	10009
1956	51366
23117	51150
57574	58513
9924	80305
4839	23409
3988	8495
10541	4124
54503	4168
256051	25764
9966	648852
147495	1009
10533	5261
404216	55636
401303	7296
8460	5920
5573	54788
1604	79987
56062	27347
151188	7543
128218	55677
220433	728481
4856	231
7018	1028
5636	92140
219	94107
347734	4669
7101	9470
126823	9500
26511	5997
25849	10159
712	488
27258	29080
678	9039
9169	135114
29781	10204
283643	126129
157285	55013
7620	26258
284988	5507
2596	23428
3251	84790
92259	10947
93643	7368
55657	3299
7052	2122
51466	389599
79873	55486
55966	400242
23048	30850
4430	220988
5334	5638
5110	92259
9782	55787
83857	55296
10395	54820
51315	51128
1843	9709
4738	6307
10867	7089
1163	10539
5269	84265
84128	84186
23049	55082
29057	1294
3688	1105
5552	3491
11046	115825
3726	3485
10019	10043
30851	6560
221424	7866
1592	23671
57509	653479
23213	28987
7447	6094
4340	6579
86	23483
2888	56937
79012	221955
648000	6143
4131	730920
22827	374882
55356	125704
7442	118611
5048	151963
81847	3303
55799	257364
8930	5797
9804	6507
23295	29116
10381	7283
11253	10121
9023	4651
57586	3131
58493	10052
6616	291
157638	63933
57692	5775
64840	2030
4118	9882
8089	26520
57586	26155
200845	1632
55030	23163
2584	7432
9071	5803
27239	50614
81488	56271
51617	10368
9023	84105
2902	4904
25977	32
7416	659
9118	19
9891	9927
2628	5803
857	57404
51645	10384
10484	1832
2710	112939
64093	3157
10046	57795
1363	23576
91039	83590
57689	84336
3021	645974
51596	51652
3151	9125
80127	23074
9892	146691
38	284058
3491	63906
8448	57526
10600	57092
345557	9055
81706	5950
10443	9404
57475	55314
25831	9882
7405	23287
6620	6853
10217	8314
4900	808
549	25874
8543	7419
28978	2157
8804	9191
1123	9912
645899	200185
960	55013
94274	57060
4707	55111
23035	65082
467	54813
23468	55773
83543	161742
9782	130026
399947	23066
9980	9730
10365	4330
5142	51109
57556	643287
90462	414328
7805	64098
23022	8934
5606	6464
64388	2593
8567	6804
7916	9724
747	81563
25830	758
9079	51362
29965	9761
11072	143684
2769	29088
2670	6576
8409	10899
6218	6191
6579	5414
23396	26267
960	6508
7805	1441
5523	9783
374882	65125
29118	10915
2245	84905
2891	26045
339344	9378
83988	81873
6170	2197
148252	81037
27111	11073
51076	3298
112611	6494
25804	10594
731365	3646
9024	5178
5168	5337
55356	682
30061	4907
25831	23219
140576	9741
27249	54951
148156	3189
55244	9871
115207	9169
163049	339879
345757	7458
2767	2889
7226	56652
137872	1787
10001	27248
6281	6096
2562	54112
64780	8764
84246	9843
80233	400890
6873	3329
112770	1890
5362	29123
6843	4744
130814	153733
6232	641848
163882	6323
119032	23053
6218	6156
5445	4693
114882	57466
114928	6328
9755	3899
4118	285800
5575	649095
1936	6188
123811	5861
8675	9779
10106	3964
9448	1827
2052	1728
4864	3306
78987	25871
56970	441151
23350	9815
23401	8220
23239	55652
89927	23352
285367	8228
29965	5351
4179	858
2288	10963
57556	91833
64928	7841
200132	51129
22891	60491
142	2820
112609	51651
1742	84501
25780	11076
23122	9039
328	58487
26504	169714
10541	8493
6697	7982
1628	388403
1174	6919
2771	55062
10254	5271
26034	2888
84196	6810
7077	26051
5058	6327
104	79791
57495	7220
55967	11315
54463	191
7248	6782
885	1653
183	83657
288	1021
84900	286410
7089	6046
2018	57381
22911	7158
6538	79701
9645	84448
51084	1967
4037	9344
10205	113655
3093	6790
23059	404664
22837	115361
57567	124961
252969	10327
6448	140739
1607	10900
254863	22827
84271	56910
64747	80176
4712	26205
55727	79600
91289	1478
51253	29844
4515	54464
55892	10285
7077	83440
26468	403
2902	23017
285053	388654
10975	27301
10904	5153
8911	152503
4336	348938
342035	131096
81562	650029
55117	84449
25983	1730
54482	10765
5965	5527
7159	6662
5236	2108
10981	51284
10049	3017
29107	3725
942	7805
7832	150094
11041	54107
26953	647349
54899	114793
57573	92840
3656	57189
79971	5803
10928	10905
83941	902
3306	79726
84504	80176
4952	7403
23048	23604
51046	23327
7775	22868
8460	5880
89941	9814
113130	280636
10455	8879
5905	16
5828	112495
1795	80345
28513	728499
9531	5836
153443	9014
192111	23484
57124	8462
5099	23648
116173	51673
1012	6428
10421	54458
10206	8405
3021	2077
23048	4211
467	55245
55827	57835
65989	25976
4478	5360
2296	148170
119392	4174
55652	23197
1438	56165
143888	54386
4131	54332
79901	27131
57037	11171
2902	58508
23479	5019
1634	10894
1778	25830
154796	1901
57153	84706
26230	81037
9802	1777
2014	54897
5581	9917
57162	80209
8812	55217
8988	54969
26018	10758
2533	968
81628	5654
8566	55621
79582	3275
2296	3622
5901	3658
10844	57617
60	10956
57575	401002
54331	521
4616	55974
22863	4598
1903	6840
10910	2961
4978	3032
1153	11273
57556	158747
4792	64651
23168	6619
400073	5578
221074	7164
10072	10658
221120	64145
221120	135
7205	183
8495	9679
3621	3313
652481	55353
7593	23067
10351	10858
7447	1123
11322	27106
9079	261729
10362	4076
54434	7182
10910	55339
9802	1740
10126	56603
58473	116448
64756	57699
400745	887
2132	10365
84129	221037
79609	23390
4723	5607
51626	3190
648852	285605
134957	8624
8409	552900
64320	9816
5905	10726
50632	57576
477	54413
25	6300
51286	342667
647673	9610
976	116362
57121	3394
27183	1840
11238	5277
10168	91746
6785	55893
10962	5333
3983	79720
2634	5209
54700	23032
1676	55654
7205	30008
9782	79634
55149	54883
54700	84803
650909	9991
140689	51008
10553	11168
9632	128
84501	55262
79671	7410
23531	5502
55565	729446
55244	4967
10488	127733
8646	23416
256364	80194
404037	25953
51466	252995
8812	731314
116362	7123
2562	220164
64083	2803
1949	54566
347376	9117
23190	4168
54431	6497
22911	2290
256364	27128
57475	222223
5701	51234
51719	139596
57153	1376
6347	3384
5270	2746
9092	92675
1949	54550
5798	5195
347730	80063
1192	5552
2706	6443
285527	23649
58478	55508
23277	81544
6217	11170
5129	3300
57026	55262
2648	339451
11101	6477
5629	988
488	64921
51046	5063
5058	147657
23382	136
10368	784
7064	80764
653879	1287
1174	113457
2040	7049
55031	2101
6453	2018
55679	10452
285527	23621
6760	8434
55249	80110
26504	6747
1749	1612
58473	23095
119032	8848
219654	5757
28513	29904
80896	55745
10950	6103
200895	256586
3768	192111
51176	1901
1535	3113
162966	23219
10413	6386
80152	116328
26010	11212
55907	8935
79752	8326
55578	50809
9559	220213
56261	6491
9843	523
285855	58493
5300	113655
6857	92912
22891	348
10431	4591
54103	84954
54914	9917
83986	29904
6281	730525
8936	23335
4208	23077
90952	28514
7425	2119
7458	10902
642	4856
6468	598
10205	7851
1175	57136
649999	826
192683	23386
5634	23335
23413	3241
128989	6543
113201	6935
2051	79143
8558	2648
23152	6645
773	51222
5310	89941
1997	80148
7857	340542
55747	80739
10098	23032
2628	1312
9092	23210
652377	11182
2585	51081
4929	58157
26873	57648
3337	9531
4099	25801
57570	196403
150275	731950
1382	9749
7884	6047
5475	23769
23468	114882
6938	5692
8736	84532
402644	4916
1175	2547
5634	23316
79033	11033
3726	90268
23189	55198
51501	515
80305	29927
6143	8520
6175	10695
9093	10594
6423	2995
11149	4690
401303	6688
9679	274
1384	84330
9079	55605
400866	56203
4674	54453
6620	6712
133121	6423
2597	506
3373	10581
84504	10215
6727	285900
83849	84938
8087	3475
10927	54677
5435	5245
51617	388610
145553	81488
54331	6786
7419	79776
9589	286453
84281	2180
488	10296
51062	3396
1026	51129
55717	9530
26033	7529
10049	7353
7458	60
521	6457
6256	257364
166336	92
7132	1903
5653	84978
9757	8786
6777	4302
116362	6626
64789	142679
2554	132332
27173	6890
8992	147912
5986	10609
5962	60485
54545	64417
644935	84926
5142	54946
6616	64112
7388	4259
22911	7093
5218	8204
127703	64221
63908	6456
23387	8881
865	2735
51361	55450
23411	80110
85358	1850
9568	5099
57645	9362
2650	147
85461	9516
80349	7556
6324	8682
11165	445
50813	10744
85315	27147
23204	4642
113622	63941
467	79157
1604	3638
6491	4150
7570	56647
5877	648984
4848	92815
55667	388272
221120	9023
1318	9728
25943	3727
58495	79740
26354	5230
1123	1019
10687	57515
9908	6638
91966	85364
3726	90203
195814	8862
3208	2596
317781	79939
545	9927
84899	53637
653226	1545
51412	4135
1620	25907
55622	9295
27239	55321
2036	149420
152789	6844
64978	3954
10920	23389
387036	83596
5532	90956
57551	7978
57586	389289
83543	439949
9043	8193
3337	468
54438	10157
140710	128637
6817	29883
10910	3301
11336	23
9802	2109
256356	222068
84992	7319
56261	79174
9768	10081
652071	23140
340533	65095
154467	65083
3320	170463
9364	201595
55773	122773
6047	774
22858	5520
54475	128239
5361	2912
25813	1537
127262	10724
7534	587
9056	2896
4302	8621
65980	84798
401548	85406
7132	6774
10815	10562
338328	151516
23673	10989
9267	80209
55585	6293
84504	1267
23312	10752
57480	57460
9632	54973
27175	3091
4850	541468
3301	6388
79658	5163
1780	6866
9379	80727
9499	8409
6171	389435
93587	81619
9448	6599
84276	801
7919	5430
2619	2317
131583	65109
8607	727761
80704	7571
84458	284443
9023	9314
5997	57568
1647	140831
9023	57232
9747	10924
9705	57698
3707	57216
80110	339745
57037	11095
25780	6624
6138	9585
6556	6279
10231	830
652	54440
7111	113235
159090	51105
10745	163404
114900	170261
23468	9782
4744	387036
5962	4758
286006	11273
388585	148523
10866	94240
1993	388753
51067	4199
5420	5327
25978	3146
57718	24147
337876	10459
414	23338
57647	55785
56888	222236
147808	27164
649999	644596
140710	64785
284273	163882
9702	6560
221074	7088
85315	200895
7447	5411
55033	123688
526	1947
201595	23277
84899	84735
2353	5358
53346	9201
23420	5901
58155	8780
79640	10097
57447	9871
11166	83473
55629	56261
8349	8882
56849	5567
117584	2526
8087	84991
633	79001
64714	8786
54940	91120
9267	10397
5337	80148
10307	57732
729776	64342
2621	23428
60370	23093
57586	7374
27065	650369
6194	645688
404217	762
4616	1909
3759	57695
54471	54784
1032	84262
1634	7035
1742	57680
5297	6855
291	51335
9332	2289
3656	51720
9770	83543
7447	1020
960	1509
934	64779
51337	64840
9770	6535
57338	6553
1012	89790
552900	10169
57187	257415
117143	7257
54700	27301
908	7082
9023	121642
115825	3930
1951	23373
9813	51741
4242	29108
3842	55660
5999	9162
51286	64949
10899	9538
3952	84520
94160	143162
7813	8936
29906	4191
934	84337
23017	9806
8220	4839
2572	26468
1272	5862
122704	339324
84720	56005
51172	57704
79156	782
55559	7919
55924	7477
8507	9915
57180	27429
55326	5878
6620	7102
977	85360
5962	65251
63874	125113
652864	55827
85360	9741
9705	57609
348938	56062
3688	10627
84190	441024
23041	80772
9099	22895
56952	51084
7867	55922
80164	1793
8565	51371
9208	9729
9475	387700
5050	57630
5435	84271
2026	537
283455	57134
2026	533
5999	9131
3790	3251
6161	7114
29937	84064
4780	5970
83879	6877
3033	6237
3309	347733
64764	10439
11154	84964
55167	81554
10521	4664
4616	145567
2551	4050
54472	10952
64761	780
83641	3927
1612	2788
241	6696
642210	6165
2014	4582
64963	81572
51222	84895
85358	23287
527	79188
8502	390
10016	11261
1174	652481
467	5283
10690	9211
8428	84792
256364	60493
1545	199704
114088	22941
4130	8193
642210	6152
55240	10797
54625	127733
23352	5428
22924	6543
81887	790
114900	55697
6857	4684
713	89790
60314	93426
5999	412
55117	3315
1121	145773
115294	7564
5634	23285
54960	1676
347730	84302
10194	284058
2254	11147
401218	51715
26038	57455
2785	51585
59353	140461
5801	27319
9804	6301
51700	51555
80856	64794
55208	79754
91833	54550
9123	133
3428	4893
1910	643888
64780	9013
83636	148915
3749	132332
1381	4739
56910	5721
8349	27436
9024	9392
4761	23523
10735	23542
65095	10212
23400	3159
54014	79068
5684	4841
54472	10900
53637	26022
80164	27124
6272	1314
84168	55217
2051	79065
26030	1902
5337	282809
343450	7188
2254	1040
10867	1523
23279	9943
254778	91050
55052	28956
934	83879
467	114902
2783	83879
4790	23011
80207	5629
5168	23452
1112	29992
27342	63976
10541	219654
25932	50865
23043	10155
83444	51061
5530	89795
1615	2997
728565	24146
84986	10768
8895	401397
10410	9961
51108	83877
9382	130029
114792	84938
388272	79646
730820	9400
117154	11159
6640	11031
5962	9517
419	2
5504	902
158293	25776
2596	5981
3597	9404
9892	26575
23644	29115
92	79605
54700	10489
388532	388621
53637	57165
467	5209
90231	81887
6877	27154
652595	22949
1003	7010
8662	5496
56652	202299
25898	389895
4661	8153
5376	56474
527	55168
240	23166
3093	1737
79171	4784
10049	54939
5297	7289
64412	5341
5058	6185
894	5584
7494	1649
7280	3157
9807	10921
1054	8440
254778	29970
